wave,yval,yerrLow,yerrUpp
2.249706268310547,0.3167992701029829,0.000527250037819317,0.000527250037819317
2.266672134399414,0.34688234113338523,0.0005531775721790861,0.0005531775721790861
2.283541202545166,0.3026980725646468,0.0004930499397267748,0.0004930499397267748
2.3003170490264893,0.28446975407465563,0.0004927967384424726,0.0004927967384424726
2.3169989585876465,0.2810013148710843,0.0004842754807625995,0.0004842754807625995
2.333587408065796,0.26104642460822935,0.00047798568747827716,0.00047798568747827716
2.3500847816467285,0.23694352529996648,0.00045428201281834634,0.00045428201281834634
2.3664915561676025,0.23634389345045823,0.0004387164022016305,0.0004387164022016305
2.3828070163726807,0.2419723096827527,0.00046186845725303225,0.00046186845725303225
2.399033546447754,0.22495215579801933,0.00043730163232558867,0.00043730163232558867
2.415172576904297,0.2186912298256716,0.000652225374175764,0.000652225374175764
2.4312243461608887,0.20687853229326875,0.00043181369312032835,0.00043181369312032835
2.447188377380371,0.1898200877510106,0.00039772504495245314,0.00039772504495245314
2.4630675315856934,0.17907065049139628,0.0003961433560566647,0.0003961433560566647
2.478862762451172,0.1722346682694911,0.0003958796949631049,0.0003958796949631049
2.494584321975708,0.15620412953397908,0.00036556000251484615,0.00036556000251484615
2.510226011276245,0.14673579267589917,0.00035626724230878703,0.00035626724230878703
2.5257856845855713,0.13901603419956787,0.00033861480755384286,0.00033861480755384286
2.541264295578003,0.13414355265836456,0.0003323205944410187,0.0003323205944410187
2.556662082672119,0.1405647890485857,0.00035167701756585155,0.00035167701756585155
2.5719807147979736,0.13674842030122047,0.0003418212751281824,0.0003418212751281824
2.5872209072113037,0.13376231720853193,0.0003374010710164494,0.0003374010710164494
2.602383852005005,0.13049999623832143,0.00033028555151048993,0.00033028555151048993
2.6174700260162354,0.12933480348429272,0.0003246985554135588,0.0003246985554135588
2.6324806213378906,0.12731541747404138,0.00032129280341571697,0.00032129280341571697
2.647416353225708,0.12424921912197248,0.0003136646673746899,0.0003136646673746899
2.662278175354004,0.14584302420868328,0.00035790122977089436,0.00035790122977089436
2.6770670413970947,0.13502941948497135,0.0003403712550413492,0.0003403712550413492
2.6917834281921387,0.1245281842262717,0.0003280230438022243,0.0003280230438022243
2.706428050994873,0.12442881940817008,0.00032647534927915937,0.00032647534927915937
2.720996856689453,0.11167707672919149,0.00030594898794747064,0.00030594898794747064
2.735483169555664,0.10829191978460988,0.0003060812578612463,0.0003060812578612463
2.7499005794525146,0.11502707514583918,0.0003276820997907334,0.0003276820997907334
2.7642502784729004,0.10707211025044482,0.0003166715275766779,0.0003166715275766779
2.7785327434539795,0.11218505654365783,0.0003269825950572421,0.0003269825950572421
2.7927486896514893,0.10734439220831282,0.00031792932036501294,0.00031792932036501294
2.806899309158325,0.10057052408360372,0.00029819426436544305,0.00029819426436544305
2.8209853172302246,0.09934199819141784,0.00029911507209516434,0.00029911507209516434
2.835005760192871,0.10280195460919539,0.00030831118152285976,0.00030831118152285976
2.8489627838134766,0.09541881133805206,0.00029005940440990504,0.00029005940440990504
2.8628575801849365,0.0968553340762773,0.00029549410193284355,0.00029549410193284355
2.876690626144409,0.09378641625757964,0.00027854452768993,0.00027854452768993
2.8904619216918945,0.0930611356585546,0.0002847776066473245,0.0002847776066473245
2.9041717052459717,0.09613499499393086,0.00029511773477926284,0.00029511773477926284
2.9178218841552734,0.08941517289420474,0.0002815618991063864,0.0002815618991063864
2.931413412094116,0.088962190506781,0.0002802650871842965,0.0002802650871842965
2.9449455738067627,0.08461909681924391,0.00026779612976701495,0.00026779612976701495
2.958423614501953,0.08533771281252094,0.0002734062375520457,0.0002734062375520457
2.9718494415283203,0.08884140848451241,0.0002855743559709391,0.0002855743559709391
2.9852182865142822,0.08958186342189428,0.0002861388165439067,0.0002861388165439067
2.9985296726226807,0.0856153844695929,0.0002691364203418392,0.0002691364203418392
3.011786460876465,0.08530958542883998,0.00027715873266920954,0.00027715873266920954
3.0249876976013184,0.09064524318348849,0.0003171633065259365,0.0003171633065259365
3.0381338596343994,0.08663510319290683,0.0002736837000620872,0.0002736837000620872
3.05122709274292,0.08739251882436286,0.00028437229403695437,0.00028437229403695437
3.064265727996826,0.08209454116847922,0.000268157366419664,0.000268157366419664
3.077252149581909,0.086413547069228,0.0002758554662433084,0.0002758554662433084
3.090186595916748,0.08530315380827905,0.00027065184246105253,0.00027065184246105253
3.1030683517456055,0.08277444170317497,0.0002639177070038622,0.0002639177070038622
3.1159002780914307,0.0822017983900217,0.00026545359997100806,0.00026545359997100806
3.1286795139312744,0.09132258296938114,0.0002942105372903821,0.0002942105372903821
3.1414103507995605,0.0810238752746965,0.0002557892306785292,0.0002557892306785292
3.154090404510498,0.08400558208633872,0.00028455583872969776,0.00028455583872969776
3.166721820831299,0.07680319553808082,0.0002504674323818245,0.0002504674323818245
3.179304361343384,0.08479824202061095,0.0002760846138762275,0.0002760846138762275
3.1918394565582275,0.08272093468954297,0.00026700598107288565,0.00026700598107288565
3.20432710647583,0.07653691155833026,0.00025762186752591437,0.00025762186752591437
3.2167675495147705,0.08227748955933199,0.0002635451539294095,0.0002635451539294095
3.229161262512207,0.08503287802367963,0.00027356290635144836,0.00027356290635144836
3.241508960723877,0.08198396073093822,0.00026550791639018585,0.00026550791639018585
3.253810167312622,0.08510082542528287,0.0002675363494414853,0.0002675363494414853
3.2660670280456543,0.08221162984806901,0.0002565835880918644,0.0002565835880918644
3.278277635574341,0.07915608747171352,0.00025536458577758486,0.00025536458577758486
3.29044508934021,0.08141173408094818,0.0002620554442375409,0.0002620554442375409
3.30256724357605,0.08235449010502312,0.0002606463328603334,0.0002606463328603334
3.3146464824676514,0.08461974824676487,0.0002728491690082401,0.0002728491690082401
3.3266823291778564,0.0834619507652892,0.00026867649865266297,0.00026867649865266297
3.338675022125244,0.08083444680294323,0.00025752976955233743,0.00025752976955233743
3.350626230239868,0.0833566757263996,0.0002649512129262749,0.0002649512129262749
3.3625340461730957,0.07949744080550182,0.0002548559640598923,0.0002548559640598923
3.374401092529297,0.08797348180372595,0.0002858506923987124,0.0002858506923987124
3.3862271308898926,0.08012579306083262,0.000253363337952477,0.000253363337952477
3.3980112075805664,0.07930711070911256,0.0002539243883620322,0.0002539243883620322
3.4097559452056885,0.0800307815994515,0.00025445719656517715,0.00025445719656517715
3.421459674835205,0.08047812562049407,0.0002619837397146073,0.0002619837397146073
3.4331157207489014,0.07899769012883623,0.00025055385940874364,0.00025055385940874364
3.444733142852783,0.08194163986755736,0.00026485693567419367,0.00026485693567419367
3.4563114643096924,0.07830820563869159,0.000256337423529612,0.000256337423529612
3.46785044670105,0.08018463679286651,0.00025900167131099596,0.00025900167131099596
3.4793519973754883,0.08439907842612238,0.00026765416870088094,0.00026765416870088094
3.4908158779144287,0.07771168854440991,0.000254605632795337,0.000254605632795337
3.5022411346435547,0.0768833893592923,0.0002493182360985882,0.0002493182360985882
3.51362943649292,0.08372338666411465,0.0002735126454392566,0.0002735126454392566
3.5249814987182617,0.08045264112026464,0.00026698026010662796,0.00026698026010662796
3.5362963676452637,0.07872129081337936,0.00025947313097332103,0.00025947313097332103
